.\gitmap\cmd\watchrender.go|54|raw error return|func encodeWatchJSON(w io.Writer, snapshots []watchSnapshot, summary watchSummary, timestamp string) error {
.\gitmap\cmd\watchrender.go|74|raw error return|func renderWatchReposRaw(snapshots []watchSnapshot) (json.RawMessage, error) {
.\gitmap\cmd\watchrender.go|85|raw error return|func renderWatchSummaryRaw(summary watchSummary) (json.RawMessage, error) {
.\gitmap\cmd\workflow_open_pr.go|17|raw error return|func currentRepoOwnerRepo() (string, string, error) {
.\gitmap\cmd\workflow_open_pr.go|20|fmt.Errorf|return "", "", fmt.Errorf("no origin remote: %w", err)
.\gitmap\cmd\workflow_open_pr.go|28|fmt.Errorf|return "", "", fmt.Errorf("unparseable remote url: %s", u)
.\gitmap\cmd\workflow_open_pr.go|43|swallowed error|o, _, err = currentRepoOwnerRepo()
.\gitmap\cmd\zip.go|65|raw error return|func parseZipFlags(args []string) (archive.CreateOptions, []string, error) {
.\gitmap\cmd\zip.go|95|raw error return|func resolveCompressionMode(best, fast, standard bool) (archive.CompressionMode, error) {
.\gitmap\cmd\zip.go|95|bare bool return|func resolveCompressionMode(best, fast, standard bool) (archive.CompressionMode, error) {
.\gitmap\cmd\zip.go|103|fmt.Errorf|return "", fmt.Errorf(constants.ErrArchiveBadCompression, constants.CmdZip)
.\gitmap\cmd\zip.go|136|raw error return|func resolveAllSources(ctx context.Context, sources []string) ([]archive.ResolvedSource, error) {
.\gitmap\cmd\zipgroupcreate.go|50|swallowed error|_, err = db.CreateZipGroup(name, archiveName)
.\gitmap\cmd\zipgroupcreate.go|127|raw error return|func resolveZipPath(rawPath string) (repoPath, relativePath, fullPath string, isFolder bool, err error) {
.\gitmap\cmd\zipgroupcreate.go|127|bare bool return|func resolveZipPath(rawPath string) (repoPath, relativePath, fullPath string, isFolder bool, err error) {
.\gitmap\cmd\commitin\enums_test.go|197|bare bool return|func equalSlices(a, b []string) bool {
.\gitmap\cmd\commitin\parse.go|146|bare bool return|func isTailKeywordToken(tok string) bool {
.\gitmap\cmd\commitin\parse.go|161|bare bool return|func needsValue(tok string, bools map[string]bool) bool {
.\gitmap\cmd\commitin\parse_flags.go|73|bare bool return|func boolFlagSet() map[string]bool {
.\gitmap\cmd\commitin\parse_helpers.go|56|bare bool return|func classifyKeyword(token string) (string, int, bool, *ParseError) {
.\gitmap\cmd\commitin\checkpoint\checkpoint.go|53|raw error return|func Open(stateDir, inputFingerprint string, runID int64) (*File, error) {
.\gitmap\cmd\commitin\checkpoint\checkpoint.go|81|bare bool return|func (f *File) IsDone(sha string) bool {
.\gitmap\cmd\commitin\checkpoint\checkpoint.go|90|raw error return|func (f *File) MarkDone(sha string) error {
.\gitmap\cmd\commitin\checkpoint\checkpoint.go|102|raw error return|func (f *File) flushLocked() error {
.\gitmap\cmd\commitin\checkpoint\checkpoint_test.go|56|raw error return|func writeFile(p string, b []byte) error {
.\gitmap\cmd\commitin\checkpoint\oswrap.go|8|raw error return|func osWriteFile(p string, b []byte) error {
.\gitmap\cmd\commitin\dedupe\dedupe.go|22|raw error return|func Lookup(db *sql.DB, sourceSha string) (Verdict, error) {
.\gitmap\cmd\commitin\dedupe\dedupe.go|24|fmt.Errorf|return Verdict{}, fmt.Errorf("dedupe: nil db")
.\gitmap\cmd\commitin\dedupe\dedupe.go|27|fmt.Errorf|return Verdict{}, fmt.Errorf("dedupe: empty source sha")
.\gitmap\cmd\commitin\dedupe\dedupe.go|36|fmt.Errorf|return Verdict{}, fmt.Errorf("dedupe: select %s: %w", constants.TableCommitInShaMap, err)
.\gitmap\cmd\commitin\e2e\edge_helpers.go|27|bare bool return|func isLinux() bool { return strings.EqualFold(runtime.GOOS, "linux") }
.\gitmap\cmd\commitin\e2e\repo.go|112|bare bool return|func (r *Repo) headShaOpt() (string, bool) {
.\gitmap\cmd\commitin\finalize\finalize.go|51|bare bool return|func CleanupTemp(tempRunDir string, keepTemp bool) {
.\gitmap\cmd\commitin\funcintel\diff.go|19|bare bool return|func extractByRegex(src string, lineMatch func(line string) (string, bool)) map[string]struct{} {
.\gitmap\cmd\commitin\funcintel\lang_go.go|20|bare bool return|func matchGoFunc(line string) (string, bool) {
.\gitmap\cmd\commitin\funcintel\lang_java.go|17|bare bool return|func matchJava(line string) (string, bool) {
.\gitmap\cmd\commitin\funcintel\lang_javascript.go|20|bare bool return|func matchJsFunc(line string) (string, bool) {
.\gitmap\cmd\commitin\funcintel\lang_php.go|17|bare bool return|func matchPhp(line string) (string, bool) {
.\gitmap\cmd\commitin\funcintel\lang_python.go|17|bare bool return|func matchPy(line string) (string, bool) {
.\gitmap\cmd\commitin\funcintel\lang_rust.go|17|bare bool return|func matchRust(line string) (string, bool) {
.\gitmap\cmd\commitin\funcintel\lang_ts.go|20|bare bool return|func matchTs(line string) (string, bool) {
.\gitmap\cmd\commitin\message\pipeline.go|36|bare bool return|func isEmpty(msg string) bool { return strings.TrimSpace(msg) == "" }
.\gitmap\cmd\commitin\message\strip.go|26|bare bool return|func lineMatches(line string, rules []profile.MessageRule) bool {
.\gitmap\cmd\commitin\message\strip.go|35|bare bool return|func matchOne(line string, r profile.MessageRule) bool {
.\gitmap\cmd\commitin\message\weak.go|24|bare bool return|func matchesWeak(msg string, weakWords []string) bool {
.\gitmap\cmd\commitin\orchestrator\commit.go|45|bare bool return|func persistSource(ctx *runContext, staged workspace.StagedInput, c walk.SourceCommit, stdout io.Writer) (int64, int64, bool) {
.\gitmap\cmd\commitin\orchestrator\commit.go|77|bare bool return|func handleDedupe(ctx *runContext, srcID int64, c walk.SourceCommit, stdout io.Writer) bool {
.\gitmap\cmd\commitin\orchestrator\commit.go|177|raw error return|func recordFail(ctx *runContext, srcID int64, c walk.SourceCommit, msg string, cause error, stdout io.Writer) {
.\gitmap\cmd\commitin\orchestrator\conflict.go|29|bare bool return|func conflictCheck(ctx *runContext, plan replay.Plan, c walk.SourceCommit, stdout io.Writer) (shouldAbortRun, shouldSkipCommit bool) {
.\gitmap\cmd\commitin\orchestrator\exclude.go|30|bare bool return|func isExcluded(rel string, rules []profile.Exclusion) bool {
.\gitmap\cmd\commitin\orchestrator\exclude.go|40|bare bool return|func matchesExclusion(rel string, r profile.Exclusion) bool {
.\gitmap\cmd\commitin\orchestrator\exclude.go|50|bare bool return|func matchesFolder(rel, folder string) bool {
.\gitmap\cmd\commitin\orchestrator\input_cache.go|13|raw error return|func (c *runContext) inputRepoID(staged workspace.StagedInput) (int64, error) {
.\gitmap\cmd\commitin\orchestrator\save_profile.go|69|raw error return|func isExistsError(err error) bool {
.\gitmap\cmd\commitin\orchestrator\save_profile.go|69|bare bool return|func isExistsError(err error) bool {
.\gitmap\cmd\commitin\profile\default.go|19|raw error return|func ClearOtherDefaults(workspaceRoot, sourceRepoPath, keepName string) error {
.\gitmap\cmd\commitin\profile\default.go|26|fmt.Errorf|return fmt.Errorf("read profiles dir: %w", err)
.\gitmap\cmd\commitin\profile\default.go|43|raw error return|func clearOneDefault(workspaceRoot, name, sourceRepoPath string) error {
.\gitmap\cmd\commitin\profile\io.go|22|raw error return|func LoadFromDisk(workspaceRoot, name string) (*Profile, error) {
.\gitmap\cmd\commitin\profile\io.go|44|raw error return|func SaveToDisk(workspaceRoot string, p *Profile, allowOverwrite bool) error {
.\gitmap\cmd\commitin\profile\io.go|44|bare bool return|func SaveToDisk(workspaceRoot string, p *Profile, allowOverwrite bool) error {
.\gitmap\cmd\commitin\profile\io.go|48|fmt.Errorf|return fmt.Errorf("profile %q already exists", p.Name)
.\gitmap\cmd\commitin\profile\io.go|51|fmt.Errorf|return fmt.Errorf("mkdir profiles: %w", err)
.\gitmap\cmd\commitin\profile\io.go|59|fmt.Errorf|return fmt.Errorf("write tmp: %w", err)
.\gitmap\cmd\commitin\profile\io.go|62|fmt.Errorf|return fmt.Errorf("rename: %w", err)
.\gitmap\cmd\commitin\profile\io.go|68|raw error return|func profileExists(path string) error {
.\gitmap\cmd\commitin\profile\io.go|71|fmt.Errorf|return fmt.Errorf("profile %q already exists", filepath.Base(path))
.\gitmap\cmd\commitin\profile\io.go|77|bare bool return|func isExistingFile(path string) bool {
.\gitmap\cmd\commitin\profile\json.go|46|raw error return|func Decode(raw []byte) (*Profile, error) {
.\gitmap\cmd\commitin\profile\json.go|61|raw error return|func Encode(p *Profile) ([]byte, error) {
.\gitmap\cmd\commitin\profile\types.go|66|raw error return|func (e *LoadError) Unwrap() error { return e.Cause }
.\gitmap\cmd\commitin\prompt\prompt.go|28|bare bool return|func New(noPrompt bool) *Asker {
.\gitmap\cmd\commitin\prompt\prompt.go|35|raw error return|func (a *Asker) AskString(field, question, fallback string) (string, error) {
.\gitmap\cmd\commitin\prompt\prompt.go|50|fmt.Errorf|return "", fmt.Errorf("read answer: %w", err)
.\gitmap\cmd\commitin\prompt\prompt.go|61|raw error return|func (a *Asker) AskEnum(field, question string, valid []string, fallback string) (string, error) {
.\gitmap\cmd\commitin\prompt\prompt.go|74|bare bool return|func isMember(v string, set []string) bool {
.\gitmap\cmd\commitin\replay\clobber.go|16|raw error return|func DetectClobbers(p Plan) ([]string, error) {
.\gitmap\cmd\commitin\replay\clobber.go|26|fmt.Errorf|return nil, fmt.Errorf("clobber check %s: %w", rel, err)
.\gitmap\cmd\commitin\replay\clobber.go|38|raw error return|func oneFileClobbers(p Plan, head, rel string) (bool, error) {
.\gitmap\cmd\commitin\replay\clobber.go|38|bare bool return|func oneFileClobbers(p Plan, head, rel string) (bool, error) {
.\gitmap\cmd\commitin\replay\clobber.go|41|fmt.Errorf|return false, fmt.Errorf("source side: %w", err)
.\gitmap\cmd\commitin\replay\clobber.go|53|raw error return|func blobHashAt(dir, sha, rel string) (string, error) {
.\gitmap\cmd\commitin\replay\replay.go|40|raw error return|func ApplyCommit(p Plan, dryRun bool) (Result, error) {
.\gitmap\cmd\commitin\replay\replay.go|45|fmt.Errorf|return Result{}, fmt.Errorf("replay: stage files: %w", err)
.\gitmap\cmd\commitin\replay\replay.go|49|fmt.Errorf|return Result{}, fmt.Errorf("replay: write-tree: %w", err)
.\gitmap\cmd\commitin\replay\replay.go|54|fmt.Errorf|return Result{}, fmt.Errorf("replay: commit-tree: %w", err)
.\gitmap\cmd\commitin\replay\replay.go|57|fmt.Errorf|return Result{}, fmt.Errorf("replay: update-ref: %w", err)
.\gitmap\cmd\commitin\replay\replay.go|65|raw error return|func stageFiles(p Plan) error {
.\gitmap\cmd\commitin\replay\replay.go|68|fmt.Errorf|return fmt.Errorf("file %s: %w", rel, err)
.\gitmap\cmd\commitin\replay\replay.go|77|raw error return|func copyOneFile(p Plan, rel string) error {
.\gitmap\cmd\commitin\replay\replay.go|80|fmt.Errorf|return fmt.Errorf("cat-file: %w", err)
.\gitmap\cmd\commitin\replay\replay.go|84|fmt.Errorf|return fmt.Errorf("hash-object: %w", err)
.\gitmap\cmd\commitin\replay\replay.go|87|fmt.Errorf|return fmt.Errorf("update-index: %w", err)
.\gitmap\cmd\commitin\replay\replay.go|93|raw error return|func writeTree(target string) (string, error) {
.\gitmap\cmd\commitin\replay\replay.go|100|raw error return|func readHead(target string) (string, error) {
.\gitmap\cmd\commitin\replay\replay.go|110|raw error return|func commitTree(p Plan, tree, parent string) (string, error) {
.\gitmap\cmd\commitin\replay\replay.go|124|raw error return|func updateHead(target, newSha string) error {
.\gitmap\cmd\commitin\replay\replay_test.go|88|raw error return|func cannedTextResponse(sub string) (string, error) {
.\gitmap\cmd\commitin\replay\replay_test.go|98|bare bool return|func contains(haystack []string, needle string) bool {
.\gitmap\cmd\commitin\replay\runner.go|29|raw error return|func defaultGitRunner(repoDir, sub string, args ...string) (string, error) {
.\gitmap\cmd\commitin\replay\runner.go|34|fmt.Errorf|return trimmed, fmt.Errorf("git %s: %w (%s)", sub, err, strings.TrimSpace(trimmed))
.\gitmap\cmd\commitin\replay\runner.go|41|raw error return|func defaultGitRunnerBytes(repoDir, sub string, args ...string) ([]byte, error) {
.\gitmap\cmd\commitin\replay\runner.go|48|fmt.Errorf|return out, fmt.Errorf("git %s: %w (%s)", sub, err, strings.TrimSpace(stderr.String()))
.\gitmap\cmd\commitin\replay\runner.go|54|raw error return|func defaultGitRunnerEnv(repoDir string, extraEnv []string, args ...string) (string, error) {
.\gitmap\cmd\commitin\replay\runner.go|61|fmt.Errorf|return trimmed, fmt.Errorf("git %s: %w (%s)", args[0], err, strings.TrimSpace(trimmed))
.\gitmap\cmd\commitin\replay\runner.go|67|raw error return|func defaultHashObjectStdin(repoDir string, data []byte) (string, error) {
.\gitmap\cmd\commitin\replay\runner.go|73|fmt.Errorf|return trimmed, fmt.Errorf("git hash-object: %w (%s)", err, trimmed)
.\gitmap\cmd\commitin\runlog\inputs.go|12|raw error return|func InsertInputRepo(db *sql.DB, runID int64, orderIndex int, originalRef, resolvedPath, kind string) (int64, error) {
.\gitmap\cmd\commitin\runlog\inputs.go|15|fmt.Errorf|return 0, fmt.Errorf("runlog: lookup InputKind %q: %w", kind, err)
.\gitmap\cmd\commitin\runlog\inputs.go|19|fmt.Errorf|return 0, fmt.Errorf("runlog: insert InputRepo: %w", err)
.\gitmap\cmd\commitin\runlog\inputs.go|27|raw error return|func InsertSourceCommit(db *sql.DB, inputRepoID int64, c SourceCommitRow) (int64, error) {
.\gitmap\cmd\commitin\runlog\inputs.go|30|fmt.Errorf|return 0, fmt.Errorf("runlog: begin tx: %w", err)
.\gitmap\cmd\commitin\runlog\inputs.go|42|fmt.Errorf|return 0, fmt.Errorf("runlog: commit tx: %w", err)
.\gitmap\cmd\commitin\runlog\inputs.go|48|raw error return|func insertSourceCommitTx(tx *sql.Tx, inputRepoID int64, c SourceCommitRow) (int64, error) {
.\gitmap\cmd\commitin\runlog\inputs.go|55|fmt.Errorf|return 0, fmt.Errorf("runlog: insert SourceCommit %s: %w", c.Sha, err)
.\gitmap\cmd\commitin\runlog\inputs.go|61|raw error return|func insertSourceFilesTx(tx *sql.Tx, sourceCommitID int64, files []string) error {
.\gitmap\cmd\commitin\runlog\inputs.go|64|fmt.Errorf|return fmt.Errorf("runlog: insert SourceCommitFile %q: %w", rel, err)
.\gitmap\cmd\commitin\runlog\lookup.go|11|raw error return|func lookupEnumID(db *sql.DB, table, idCol, name string) (int64, error) {
.\gitmap\cmd\commitin\runlog\lookup.go|16|fmt.Errorf|return 0, fmt.Errorf("lookup %s.%s where Name=%q: %w", table, idCol, name, err)
.\gitmap\cmd\commitin\runlog\releasebranch.go|27|bare bool return|func ResolveReleaseBranchName(tagName string, isAnnotated, isNoReleaseBranch, isDryRun bool) string {
.\gitmap\cmd\commitin\runlog\results.go|13|raw error return|func RecordRewritten(db *sql.DB, runID, sourceCommitID int64, r RewrittenRow) (int64, error) {
.\gitmap\cmd\commitin\runlog\results.go|16|fmt.Errorf|return 0, fmt.Errorf("runlog: lookup outcome %q: %w", r.Outcome, err)
.\gitmap\cmd\commitin\runlog\results.go|35|raw error return|func RecordSkip(db *sql.DB, runID, sourceCommitID int64, reason string, previousRewrittenID *int64) error {
.\gitmap\cmd\commitin\runlog\results.go|38|fmt.Errorf|return fmt.Errorf("runlog: lookup skip reason %q: %w", reason, err)
.\gitmap\cmd\commitin\runlog\results.go|41|fmt.Errorf|return fmt.Errorf("runlog: insert SkipLog: %w", err)
.\gitmap\cmd\commitin\runlog\results.go|48|raw error return|func insertRewritten(db *sql.DB, runID, sourceCommitID, outcomeID int64, r RewrittenRow) (int64, error) {
.\gitmap\cmd\commitin\runlog\results.go|59|fmt.Errorf|return 0, fmt.Errorf("runlog: insert RewrittenCommit: %w", err)
.\gitmap\cmd\commitin\runlog\results.go|65|raw error return|func insertShaMap(db *sql.DB, sourceSha string, rewrittenID int64) error {
.\gitmap\cmd\commitin\runlog\results.go|67|fmt.Errorf|return fmt.Errorf("runlog: insert ShaMap %s: %w", sourceSha, err)
.\gitmap\cmd\commitin\runlog\runlog.go|15|raw error return|func StartRun(db *sql.DB, sourceRepoPath string, sourceURL *string, wasFreshlyInit bool, profileID *int64, startedAt time.Time) (int64, error) {
.\gitmap\cmd\commitin\runlog\runlog.go|15|bare bool return|func StartRun(db *sql.DB, sourceRepoPath string, sourceURL *string, wasFreshlyInit bool, profileID *int64, startedAt time.Time) (int64, error) {
.\gitmap\cmd\commitin\runlog\runlog.go|18|fmt.Errorf|return 0, fmt.Errorf("runlog: lookup RunStatus: %w", err)
.\gitmap\cmd\commitin\runlog\runlog.go|22|fmt.Errorf|return 0, fmt.Errorf("runlog: insert CommitInRun: %w", err)
.\gitmap\cmd\commitin\runlog\runlog.go|29|raw error return|func FinishRun(db *sql.DB, runID int64, status string, finishedAt time.Time) error {
.\gitmap\cmd\commitin\runlog\runlog.go|32|fmt.Errorf|return fmt.Errorf("runlog: lookup status %q: %w", status, err)
.\gitmap\cmd\commitin\runlog\runlog.go|35|fmt.Errorf|return fmt.Errorf("runlog: finish run %d: %w", runID, err)
.\gitmap\cmd\commitin\runlog\runlog.go|41|bare bool return|func boolToInt(b bool) int {
.\gitmap\cmd\commitin\runlog\tagreplay.go|75|raw error return|func RecordTagReplay(db *sql.DB, runID, rewrittenID int64, f TagReplayFacts) (int64, error) {
.\gitmap\cmd\commitin\runlog\tagreplay.go|77|fmt.Errorf|return 0, fmt.Errorf("runlog: tag %q: %w", f.SourceTagName, ErrLightweightVersionTag)
.\gitmap\cmd\commitin\runlog\tagreplay.go|82|fmt.Errorf|return 0, fmt.Errorf("runlog: lookup tag outcome %q: %w", f.Outcome, err)
.\gitmap\cmd\commitin\runlog\tagreplay.go|92|fmt.Errorf|return 0, fmt.Errorf("runlog: insert CommitInReplayMap: %w", err)
.\gitmap\cmd\commitin\runlog\tagreplay.go|100|raw error return|func LookupTagReplay(db *sql.DB, sourceTagName, sourceTagSha string) (TagReplayLookup, error) {
.\gitmap\cmd\commitin\runlog\tagreplay.go|109|fmt.Errorf|return got, fmt.Errorf("runlog: lookup tag replay %q: %w", sourceTagName, err)
.\gitmap\cmd\commitin\runlog\tagreplay.go|128|bare bool return|func IsAnnotatedSemverVersionTag(tagName string) bool {
.\gitmap\cmd\commitin\runlog\tagreplay.go|142|bare bool return|func ClassifyVersionTag(tagName string, isAnnotated bool) bool {
.\gitmap\cmd\commitin\walk\hydrate.go|17|raw error return|func hydrate(repoDir, sha string, orderIndex int) (SourceCommit, error) {
.\gitmap\cmd\commitin\walk\hydrate.go|34|raw error return|func readCommitMeta(repoDir, sha string) (SourceCommit, error) {
.\gitmap\cmd\commitin\walk\hydrate.go|37|fmt.Errorf|return SourceCommit{}, fmt.Errorf("show %s: %w", sha, err)
.\gitmap\cmd\commitin\walk\hydrate.go|41|fmt.Errorf|return SourceCommit{}, fmt.Errorf("malformed git show output for %s: %q", sha, out)
.\gitmap\cmd\commitin\walk\hydrate.go|48|raw error return|func assembleMeta(parts []string) (SourceCommit, error) {
.\gitmap\cmd\commitin\walk\hydrate.go|51|fmt.Errorf|return SourceCommit{}, fmt.Errorf("parse author date: %w", err)
.\gitmap\cmd\commitin\walk\hydrate.go|55|fmt.Errorf|return SourceCommit{}, fmt.Errorf("parse committer date: %w", err)
.\gitmap\cmd\commitin\walk\hydrate.go|80|raw error return|func readCommitFiles(repoDir, sha string) ([]string, error) {
.\gitmap\cmd\commitin\walk\hydrate.go|83|fmt.Errorf|return nil, fmt.Errorf("show files %s: %w", sha, err)
.\gitmap\cmd\commitin\walk\runner.go|19|raw error return|func defaultGitRunner(repoDir, sub string, args ...string) (string, error) {
.\gitmap\cmd\commitin\walk\runner.go|24|fmt.Errorf|return trimmed, fmt.Errorf("git %s: %w (%s)", sub, err, strings.TrimSpace(trimmed))
.\gitmap\cmd\commitin\walk\runner.go|31|raw error return|func SetGitRunnerForTest(fake func(repoDir, sub string, args ...string) (string, error)) func() {
.\gitmap\cmd\commitin\walk\walk.go|29|raw error return|func WalkFirstParent(repoDir string) ([]SourceCommit, error) {
.\gitmap\cmd\commitin\walk\walk.go|32|fmt.Errorf|return nil, fmt.Errorf("walk: list shas: %w", err)
.\gitmap\cmd\commitin\walk\walk.go|41|fmt.Errorf|return nil, fmt.Errorf("walk: hydrate %s: %w", sha, hyErr)
.\gitmap\cmd\commitin\walk\walk.go|50|raw error return|func listFirstParentShas(repoDir string) ([]string, error) {
.\gitmap\cmd\commitin\walk\walk.go|67|raw error return|func isEmptyRepoError(out string, err error) bool {
.\gitmap\cmd\commitin\walk\walk.go|67|bare bool return|func isEmptyRepoError(out string, err error) bool {
.\gitmap\cmd\commitin\walk\walk_test.go|61|raw error return|func fakeRunner(_, sub string, args ...string) (string, error) {
.\gitmap\cmd\commitin\walk\walk_test.go|73|raw error return|func fakeShow(args []string) (string, error) {
.\gitmap\cmd\commitin\walk\walk_test.go|88|bare bool return|func hasArg(args []string, want string) bool {
.\gitmap\cmd\commitin\workspace\clone.go|28|raw error return|func CloneInputs(p *Paths, runID int64, inputs []ResolvedInput) ([]StagedInput, error) {
.\gitmap\cmd\commitin\workspace\clone.go|45|raw error return|func ensureRunTempDir(p *Paths, runID int64) (string, error) {
.\gitmap\cmd\commitin\workspace\clone.go|48|fmt.Errorf|return "", fmt.Errorf("mkdir temp run dir %s: %w", dir, err)
.\gitmap\cmd\commitin\workspace\clone.go|55|raw error return|func stageOneInput(runDir string, in ResolvedInput) (StagedInput, error) {
.\gitmap\cmd\commitin\workspace\clone.go|64|fmt.Errorf|return StagedInput{}, fmt.Errorf(constants.CommitInErrInputOpen, in.Original, fmt.Errorf("unknown kind %q", in.Kind))
.\gitmap\cmd\commitin\workspace\clone.go|68|raw error return|func stageLocalFolder(in ResolvedInput) (StagedInput, error) {
.\gitmap\cmd\commitin\workspace\clone.go|71|fmt.Errorf|return StagedInput{}, fmt.Errorf(constants.CommitInErrInputOpen, in.Original, err)
.\gitmap\cmd\commitin\workspace\clone.go|74|fmt.Errorf|return StagedInput{}, fmt.Errorf(constants.CommitInErrInputOpen, in.Original, fmt.Errorf("not a directory"))
.\gitmap\cmd\commitin\workspace\clone.go|80|raw error return|func stageRemoteUrl(runDir string, in ResolvedInput) (StagedInput, error) {
.\gitmap\cmd\commitin\workspace\clone.go|83|fmt.Errorf|return StagedInput{}, fmt.Errorf(constants.CommitInErrInputClone, in.Original, err)
.\gitmap\cmd\commitin\workspace\clone.go|90|raw error return|func stageVersionedSibling(runDir string, in ResolvedInput) (StagedInput, error) {
.\gitmap\cmd\commitin\workspace\clone.go|93|fmt.Errorf|return StagedInput{}, fmt.Errorf(constants.CommitInErrInputClone, in.Original, err)
.\gitmap\cmd\commitin\workspace\expand.go|30|raw error return|func ExpandInputs(source string, inputs []string, keyword string, tail int) ([]ResolvedInput, error) {
.\gitmap\cmd\commitin\workspace\expand.go|38|raw error return|func expandExplicit(inputs []string) ([]ResolvedInput, error) {
.\gitmap\cmd\commitin\workspace\expand.go|40|fmt.Errorf|return nil, fmt.Errorf(constants.CommitInErrBadArgs, "no inputs to expand")
.\gitmap\cmd\commitin\workspace\expand.go|71|raw error return|func expandKeyword(source, keyword string, tail int) ([]ResolvedInput, error) {
.\gitmap\cmd\commitin\workspace\expand.go|77|fmt.Errorf|return nil, fmt.Errorf(constants.CommitInErrBadArgs, fmt.Sprintf("keyword %q matched zero siblings of %s", keyword, source))
.\gitmap\cmd\commitin\workspace\expand.go|102|raw error return|func discoverSiblings(source string) ([]ResolvedInput, error) {
.\gitmap\cmd\commitin\workspace\expand.go|105|fmt.Errorf|return nil, fmt.Errorf("absolutize source: %w", err)
.\gitmap\cmd\commitin\workspace\expand.go|111|fmt.Errorf|return nil, fmt.Errorf("read parent %s: %w", parent, readErr)
.\gitmap\cmd\commitin\workspace\expand.go|143|bare bool return|func matchSibling(base, name string) (int, bool) {
.\gitmap\cmd\commitin\workspace\lock.go|25|raw error return|func AcquireLock(p *Paths) (*LockHandle, error) {
.\gitmap\cmd\commitin\workspace\lock.go|27|fmt.Errorf|return nil, fmt.Errorf(constants.CommitInErrLockBusy, p.LockFile)
.\gitmap\cmd\commitin\workspace\lock.go|30|fmt.Errorf|return nil, fmt.Errorf("commit-in: lock write failed: %w", err)
.\gitmap\cmd\commitin\workspace\lock.go|54|bare bool return|func isLockHeldByLive(lockPath string) bool {
.\gitmap\cmd\commitin\workspace\lock.go|76|raw error return|func writeLockPid(lockPath string) error {
.\gitmap\cmd\commitin\workspace\lock.go|88|bare bool return|func isProcessAlive(pid int) bool {
.\gitmap\cmd\commitin\workspace\paths.go|28|raw error return|func EnsureWorkspace(sourceRoot string) (*Paths, error) {
.\gitmap\cmd\commitin\workspace\paths.go|31|fmt.Errorf|return nil, fmt.Errorf("absolutize source: %w", err)
.\gitmap\cmd\commitin\workspace\paths.go|57|raw error return|func makeDirs(p *Paths) error {
.\gitmap\cmd\commitin\workspace\paths.go|60|fmt.Errorf|return fmt.Errorf("mkdir %s: %w", dir, err)
.\gitmap\cmd\commitin\workspace\runner.go|17|raw error return|func defaultGitRunner(sub string, args ...string) error {
.\gitmap\cmd\commitin\workspace\runner.go|22|fmt.Errorf|return fmt.Errorf("git %s: %w (output: %s)", sub, err, strings.TrimSpace(string(out)))
.\gitmap\cmd\commitin\workspace\runner.go|30|raw error return|func SetGitRunnerForTest(fake func(sub string, args ...string) error) func() {
.\gitmap\cmd\commitin\workspace\source.go|41|raw error return|func EnsureSource(rawSource string) (*SourceHandle, error) {
.\gitmap\cmd\commitin\workspace\source.go|47|fmt.Errorf|return nil, fmt.Errorf("absolutize source: %w", err)
.\gitmap\cmd\commitin\workspace\source.go|57|fmt.Errorf|return nil, fmt.Errorf(constants.CommitInErrSourceMkdir, statErr)
.\gitmap\cmd\commitin\workspace\source.go|59|fmt.Errorf|return nil, fmt.Errorf("commit-in: source: %q is not a directory", abs)
.\gitmap\cmd\commitin\workspace\source.go|64|bare bool return|func isGitURL(s string) bool {
.\gitmap\cmd\commitin\workspace\source.go|81|raw error return|func resolveByClone(url string) (*SourceHandle, error) {
.\gitmap\cmd\commitin\workspace\source.go|84|fmt.Errorf|return nil, fmt.Errorf("getwd: %w", err)
.\gitmap\cmd\commitin\workspace\source.go|88|fmt.Errorf|return nil, fmt.Errorf(constants.CommitInErrSourceClone, err)
.\gitmap\cmd\commitin\workspace\source.go|94|raw error return|func resolveExistingDir(abs string) (*SourceHandle, error) {
.\gitmap\cmd\commitin\workspace\source.go|99|fmt.Errorf|return nil, fmt.Errorf(constants.CommitInErrSourceInit, err)
.\gitmap\cmd\commitin\workspace\source.go|105|raw error return|func resolveMissingDir(abs string) (*SourceHandle, error) {
.\gitmap\cmd\commitin\workspace\source.go|107|fmt.Errorf|return nil, fmt.Errorf(constants.CommitInErrSourceMkdir, err)
.\gitmap\cmd\commitin\workspace\source.go|110|fmt.Errorf|return nil, fmt.Errorf(constants.CommitInErrSourceInit, err)
.\gitmap\cmd\commitin\workspace\source.go|117|bare bool return|func hasGitMetadata(dir string) bool {
.\gitmap\cmd\commitin\workspace\source.go|137|raw error return|func runGitClone(url, target string) error {
.\gitmap\cmd\commitin\workspace\source.go|143|raw error return|func runGitInit(dir string) error {
.\gitmap\committransfer\git.go|15|raw error return|func gitOut(dir string, args ...string) (string, error) {
.\gitmap\committransfer\git.go|20|fmt.Errorf|return trimmed, fmt.Errorf("git %s: %w (%s)", strings.Join(args, " "), err, trimmed)
.\gitmap\committransfer\git.go|29|raw error return|func currentRefName(dir string) (string, error) {
.\gitmap\committransfer\git.go|40|raw error return|func mergeBase(dir, a, b string) (string, error) {
.\gitmap\committransfer\git.go|51|raw error return|func revListReverse(dir, base, head string, includeMerges bool) ([]string, error) {
.\gitmap\committransfer\git.go|51|bare bool return|func revListReverse(dir, base, head string, includeMerges bool) ([]string, error) {
